index,language,cve_id,commit,source_path,sink_path,barrier_path,source_line,sink_line,barrier_line,source_code,sink_code,barrier_code,is_vulnerability
cwe-94,python,CVE-2021-39160,07690644f29a566011dd0d7ba14cae3eb0490481,code/cwe-94/jupyterhub/nbgitpuller/nbgitpuller/pull_before.py,code/cwe-94/jupyterhub/nbgitpuller/nbgitpuller/pull_before.py,code/cwe-94/jupyterhub/nbgitpuller/nbgitpuller/pull_before.py,,,,,,,0
cwe-94,python,CVE-2021-3583,4c8c40fd3d4a58defdc80e7d22aa8d26b731353e,code/cwe-94/ansible/ansible/lib/ansible/template/__init__.py,code/cwe-94/ansible/ansible/lib/ansible/template/__init__.py,code/cwe-94/ansible/ansible/lib/ansible/template/__init__.py,,,,,,,1
cwe-94,python,CVE-2021-3583,4c8c40fd3d4a58defdc80e7d22aa8d26b731353e,code/cwe-94/ansible/ansible/lib/ansible/template/__init___before.py,code/cwe-94/ansible/ansible/lib/ansible/template/__init___before.py,code/cwe-94/ansible/ansible/lib/ansible/template/__init___before.py,,,,,,,0
cwe-94,python,CVE-2021-40323,d8f60bbf14a838c8c8a1dba98086b223e35fe70a,code/cwe-94/cobbler/cobbler/cobbler/tftpgen.py,code/cwe-94/cobbler/cobbler/cobbler/tftpgen.py,code/cwe-94/cobbler/cobbler/cobbler/tftpgen.py,,,,,,,1
cwe-94,python,CVE-2021-40323,d8f60bbf14a838c8c8a1dba98086b223e35fe70a,code/cwe-94/cobbler/cobbler/cobbler/tftpgen_before.py,code/cwe-94/cobbler/cobbler/cobbler/tftpgen_before.py,code/cwe-94/cobbler/cobbler/cobbler/tftpgen_before.py,,,,,,,0
cwe-94,python,CVE-2021-43811,35dd717a80ae1f04128d79bd0bcf340e2e9d1427,code/cwe-94/awslabs/sockeye/sockeye/config.py,code/cwe-94/awslabs/sockeye/sockeye/config.py,code/cwe-94/awslabs/sockeye/sockeye/config.py,,,,,,,1
cwe-94,python,CVE-2021-43811,35dd717a80ae1f04128d79bd0bcf340e2e9d1427,code/cwe-94/awslabs/sockeye/sockeye/config_before.py,code/cwe-94/awslabs/sockeye/sockeye/config_before.py,code/cwe-94/awslabs/sockeye/sockeye/config_before.py,,,,,,,0
cwe-94,python,CVE-2022-29216,c5da7af048611aa29e9382371f0aed5018516cac,code/cwe-94/tensorflow/tensorflow/tensorflow/python/tools/saved_model_cli.py,code/cwe-94/tensorflow/tensorflow/tensorflow/python/tools/saved_model_cli.py,code/cwe-94/tensorflow/tensorflow/tensorflow/python/tools/saved_model_cli.py,,,,,,,1
cwe-94,python,CVE-2022-29216,c5da7af048611aa29e9382371f0aed5018516cac,code/cwe-94/tensorflow/tensorflow/tensorflow/python/tools/saved_model_cli_before.py,code/cwe-94/tensorflow/tensorflow/tensorflow/python/tools/saved_model_cli_before.py,code/cwe-94/tensorflow/tensorflow/tensorflow/python/tools/saved_model_cli_before.py,,,,,,,0
cwe-94,python,CVE-2022-2054,09647745d7cbb6ff32f9fa948f19d5558b32bcad,code/cwe-94/Nuitka/Nuitka/nuitka/build/SconsCaching.py,code/cwe-94/Nuitka/Nuitka/nuitka/build/SconsCaching.py,code/cwe-94/Nuitka/Nuitka/nuitka/build/SconsCaching.py,,,,,,,1
cwe-94,python,CVE-2022-2054,09647745d7cbb6ff32f9fa948f19d5558b32bcad,code/cwe-94/Nuitka/Nuitka/nuitka/build/SconsCaching_before.py,code/cwe-94/Nuitka/Nuitka/nuitka/build/SconsCaching_before.py,code/cwe-94/Nuitka/Nuitka/nuitka/build/SconsCaching_before.py,,,,,,,0
cwe-94,python,CVE-2022-45908,26c419ca386aeae3c461faf2b828d00b48e908eb,code/cwe-94/PaddlePaddle/Paddle/python/paddle/audio/functional/window.py,code/cwe-94/PaddlePaddle/Paddle/python/paddle/audio/functional/window.py,code/cwe-94/PaddlePaddle/Paddle/python/paddle/audio/functional/window.py,,,,,,,1
cwe-94,python,CVE-2022-45908,26c419ca386aeae3c461faf2b828d00b48e908eb,code/cwe-94/PaddlePaddle/Paddle/python/paddle/audio/functional/window_before.py,code/cwe-94/PaddlePaddle/Paddle/python/paddle/audio/functional/window_before.py,code/cwe-94/PaddlePaddle/Paddle/python/paddle/audio/functional/window_before.py,,,,,,,0
cwe-94,python,CVE-2022-45907,767f6aa49fe20a2766b9843d01e3b7f7793df6a3,code/cwe-94/pytorch/pytorch/torch/jit/annotations.py,code/cwe-94/pytorch/pytorch/torch/jit/annotations.py,code/cwe-94/pytorch/pytorch/torch/jit/annotations.py,,,,,,,1
cwe-94,python,CVE-2022-45907,767f6aa49fe20a2766b9843d01e3b7f7793df6a3,code/cwe-94/pytorch/pytorch/torch/jit/annotations_before.py,code/cwe-94/pytorch/pytorch/torch/jit/annotations_before.py,code/cwe-94/pytorch/pytorch/torch/jit/annotations_before.py,,,,,,,0
cwe-94,python,CVE-2021-4315,47787e15cecd66f2aa87687bf852ae0194a4335f,code/cwe-94/NYUCCL/psiTurk/psiturk/experiment.py,code/cwe-94/NYUCCL/psiTurk/psiturk/experiment.py,code/cwe-94/NYUCCL/psiTurk/psiturk/experiment.py,,,,,,,1
cwe-94,python,CVE-2021-4315,47787e15cecd66f2aa87687bf852ae0194a4335f,code/cwe-94/NYUCCL/psiTurk/psiturk/experiment_before.py,code/cwe-94/NYUCCL/psiTurk/psiturk/experiment_before.py,code/cwe-94/NYUCCL/psiTurk/psiturk/experiment_before.py,,,,,,,0
cwe-94,python,CVE-2023-26145,6ff0831ad285fff937cafd2a853f20cc9ae92021,code/cwe-94/dgilland/pydash/src/pydash/helpers.py,code/cwe-94/dgilland/pydash/src/pydash/helpers.py,code/cwe-94/dgilland/pydash/src/pydash/helpers.py,,,,,,,1
cwe-94,python,CVE-2023-26145,6ff0831ad285fff937cafd2a853f20cc9ae92021,code/cwe-94/dgilland/pydash/src/pydash/helpers_before.py,code/cwe-94/dgilland/pydash/src/pydash/helpers_before.py,code/cwe-94/dgilland/pydash/src/pydash/helpers_before.py,,,,,,,0
cwe-94,python,CVE-2023-48699,73eb03bd75365e112b39877e26ef52853f5e9f57,code/cwe-94/ubertidavide/fastbots/fastbots/page.py,code/cwe-94/ubertidavide/fastbots/fastbots/page.py,code/cwe-94/ubertidavide/fastbots/fastbots/page.py,,,,,,,1
cwe-94,python,CVE-2023-48699,73eb03bd75365e112b39877e26ef52853f5e9f57,code/cwe-94/ubertidavide/fastbots/fastbots/page_before.py,code/cwe-94/ubertidavide/fastbots/fastbots/page_before.py,code/cwe-94/ubertidavide/fastbots/fastbots/page_before.py,,,,,,,0
